url,title,color,price,category_name,description,reviews_count,average_rating
https://us.shein.com/Manfinity-RSRT-Men-s-Plus-Size-Coconut-Tree-Printed-T-Shirt-And-Shorts-Set-p-29699852-cat-6317.html,Manfinity RSRT Men's Plus Size Coconut Tree Printed T-Shirt And Shorts Set,Multicolor,20.49,Men Plus Size T-Shirt Co-ords,"Color: Multicolor
Style: Boho
Pattern Type: Letter
Pattern Type: Tropical
Details: Drawstring
Details: Pocket
Top Type: Tee
Bottom Type: Shorts
Neckline: Round Neck
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",2,3
https://us.shein.com/Manfinity-Men-Drawstring-Waist-Swim-Trunks-p-9838283-cat-2025.html,Manfinity Men Drawstring Waist Swim Trunks,Black,9.89,Men Beach Shorts,"Color: Black
Style: Boho
Pattern Type: Cartoon
Details: Patched
Details: Embroidery
Details: Drawstring
Details: Pocket
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Body: Lined
Lining: 100% Polyester
",1000,4.91
https://us.shein.com/Manfinity-Homme-Men-s-Digital-Print-Short-Sleeve-And-Shorts-Two-Piece-Set-p-26684716-cat-1975.html,Manfinity Homme Men's Digital Print Short Sleeve And Shorts Two Piece Set,Multicolor,11.82,Men T-Shirt Co-ords,"Color: Multicolor
Style: Casual
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Sleeve Type: Drop Shoulder
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.88
https://us.shein.com/Manfinity-Men-Letter-Graphic-Tee-p-18752477-cat-1980.html,Manfinity Men Letter Graphic Tee,Multicolor,7.12,Men T-Shirts,"Color: Multicolor
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Sheer: No
",500,4.96
https://us.shein.com/Manfinity-LEGND-Men-S-Plus-Size-Distressed-Vintage-Denim-Jeans-p-28491437-cat-6289.html,Manfinity LEGND Men'S Plus Size Distressed Vintage Denim Jeans,Medium Wash,20.76,Men Plus Size Jeans,"Color: Medium Wash
Pattern Type: Plain
Details: Pocket
Details: Ripped
Details: Washed
Type: Skinny
Closure Type: Zipper Fly
Waist Line: Natural
Length: Long
Fit Type: Skinny
Fabric: High Stretch
Material: Denim
Composition: 63% Cotton
Composition: 25% Polyester
Composition: 10% Viscose
Composition: 2% Elastane
Care Instructions: Machine wash, do not dry clean
Body: Unlined
Sheer: No
",16,4.75
https://us.shein.com/Men-Solid-Slant-Pocket-Drawstring-Waist-Pants-p-23998597-cat-1978.html,Men Solid Slant Pocket Drawstring Waist Pants,Dark Grey,12.49,Men Pants,"Color: Dark Grey
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Jogger
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Cropped
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Late Fall (10-17℃/50-63℉)
Pockets: Yes
Lined For Added Warmth: Yes
Body: Unlined
Sheer: No
",500,4.9
https://us.shein.com/Manfinity-Men-s-Loose-Fit-Cargo-Pants-With-Flap-Pockets-Side-Drawstrings-p-25258259-cat-1978.html,"Manfinity Men's Loose-Fit Cargo Pants With Flap Pockets, Side Drawstrings",Camel,12.72,Men Pants,"Color: Camel
Style: Street
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Details: Zipper
Type: Cargo Pants
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",500,4.9
https://us.shein.com/Manfinity-Men-Plus-4pcs-Drawstring-Waist-Shorts-p-22237794-cat-6325.html,Manfinity Men Plus 4pcs Drawstring Waist Shorts,Multicolor,35.39,Men Plus Size Shorts,"Color: Multicolor
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Track Shorts
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Loose
Number of Pieces: 4 Piece Set
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",43,5
https://us.shein.com/Manfinity-Homme-Men-Color-Block-Striped-Print-Quarter-Zip-Polo-Shirt-p-17958058-cat-1981.html,Manfinity Homme Men Color Block Striped Print Quarter Zip Polo Shirt,Multicolor,9.59,Men Polo Shirts,"Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Neckline: Collar
Details: Zipper
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.89
https://us.shein.com/Men-Slogan-Graphic-Drop-Shoulder-Tee-p-23009144-cat-1980.html,Men Slogan Graphic Drop Shoulder Tee,White,6.81,Men T-Shirts,"Color: White
Style: Casual
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Hand wash,do not dry clean
Sheer: No
",1000,4.92
https://us.shein.com/Manfinity-Homme-Loose-Fit-Men-s-Solid-Color-V-Neck-Shirt-Pants-Set-p-20119954-cat-9037.html,Manfinity Homme Loose Fit Men's Solid Color V-Neck Shirt & Pants Set,Black,19.27,Men Shirt Co-ords,"Color: Black
Style: Casual
Pattern Type: Plain
Neckline: Collar
Sleeve Type: Regular Sleeve
Details: Pocket
Bottom Type: Pants
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.85
https://us.shein.com/Manfinity-Hypemode-Men-Plus-Striped-Print-Colorblock-Shirt-p-18970652-cat-6309.html,Manfinity Hypemode Men Plus Striped Print Colorblock Shirt,Multicolor,11.69,Men Plus Size Shirts,"Color: Multicolor
Style: Casual
Pattern Type: Colorblock
Pattern Type: Striped
Details: Button Front
Type: Shirt
Neckline: Stand Collar
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Placket: Single Breasted
Fit Type: Loose
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",80,4.95
https://us.shein.com/Manfinity-EMRG-Men-s-Knitted-Crewneck-Casual-T-Shirt-With-Printed-Text-p-27162358-cat-1980.html,Manfinity EMRG Men's Knitted Crewneck Casual T-Shirt With Printed Text,Apricot,7.99,Men T-Shirts,"Color: Apricot
Style: Casual
Pattern Type: Slogan
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
",51,4.96
https://us.shein.com/ROMWE-Prep-Men-Letter-Graphic-Drawstring-Waist-Shorts-p-13950814-cat-1976.html,ROMWE Prep Men Letter Graphic Drawstring Waist Shorts,Baby Blue,8.49,Men Shorts,"Color: Baby Blue
Style: Casual
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Details: Tie Front
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Men-Horse-Print-Striped-Trim-Polo-Shirt-p-22784895-cat-1981.html,Manfinity Men Horse Print Striped Trim Polo Shirt,Camel,8.39,Men Polo Shirts,"Color: Camel
Style: Casual
Pattern Type: Animal
Neckline: Polo
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.98
https://us.shein.com/ROMWE-Street-Life-Men-s-Skull-Paisley-Print-Drawstring-Waist-Shorts-p-27914247-cat-1976.html,ROMWE Street Life Men's Skull & Paisley Print Drawstring Waist Shorts,Multicolor,6.89,Men Shorts,"Color: Multicolor
Style: Street
Pattern Type: Graphic
Details: Drawstring
Details: Pocket
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.89
https://us.shein.com/Manfinity-Men-s-Plus-Size-Mountain-And-Moon-Pattern-T-Shirt-p-27336765-cat-6311.html,Manfinity Men's Plus Size Mountain And Moon Pattern T-Shirt,Black,10.19,Men Plus Size T-Shirts,"Color: Black
Style: Casual
Pattern Type: Floral
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 66% Polyester
Composition: 29% Viscose
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
",7,4.86
https://us.shein.com/Manfinity-Hypemode-Loose-Fit-Men-s-Shorts-With-Slant-Pockets-And-Drawstring-Waist-p-10624991-cat-1976.html,Manfinity Hypemode Loose Fit Men's Shorts With Slant Pockets And Drawstring Waist,Khaki,4.21,Men Shorts,"Color: Khaki
Style: Casual
Pattern Type: Plain
Details: Drawstring
Details: Pocket
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Loose
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,5
https://us.shein.com/Manfinity-LEGND-Men-s-Cartoon-Printed-Knitted-T-Shirt-And-Woven-Shorts-Set-p-27693590-cat-1975.html,Manfinity LEGND Men's Cartoon Printed Knitted T-Shirt And Woven Shorts Set,Multicolor,16.29,Men T-Shirt Co-ords,"Color: Multicolor
Style: Casual
Pattern Type: Cartoon
Pattern Type: Geometric
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Track Shorts
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Sheer: No
",100,4.93
https://us.shein.com/Manfinity-RSRT-Men-s-Plus-Size-Woven-Floral-Print-Short-Sleeve-Button-Down-Casual-Shirt-p-30062907-cat-6309.html,Manfinity RSRT Men's Plus Size Woven Floral Print Short Sleeve Button Down Casual Shirt,Multicolor,12.49,Men Plus Size Shirts,"Color: Multicolor
Style: Boho
Pattern Type: Tropical
Details: Button Front
Type: Shirt
Neckline: Collar
Sleeve Length: Half Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Placket: Single Breasted
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
",0,0
https://us.shein.com/Manfinity-Mode-Men-Solid-Button-Front-Shirt-p-25757054-cat-1979.html,Manfinity Mode Men Solid Button Front Shirt,White,11.56,Men Shirts,"Color: White
Style: Casual
Pattern Type: Plain
Type: Shirt
Neckline: Shirt Collar
Sleeve Length: Long Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
",100,4.92
https://us.shein.com/Manfinity-EMRG-Men-Letter-Graphic-Drawstring-Waist-Sweatpants-p-22945560-cat-2988.html,Manfinity EMRG Men Letter Graphic Drawstring Waist Sweatpants,Black,11.24,Men Sweatpants,"Color: Black
Pattern Type: Letter
Details: Pocket
Type: Straight Leg
Details: Drawstring
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",1000,4.88
https://us.shein.com/Manfinity-Homme-Men-Solid-Button-Up-Shirt-p-20734499-cat-1979.html,Manfinity Homme Men Solid Button Up Shirt,Apricot,14.49,Men Shirts,"Color: Apricot
Style: Casual
Pattern Type: Plain
Type: Shirt
Sleeve Length: Long Sleeve
Neckline: Round Neck
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Cotton
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.89
https://us.shein.com/Manfinity-RSRT-Men-s-Plus-Size-Palm-Tree-Print-Short-Sleeve-Shirt-And-Shorts-Two-Piece-Set-p-28928213-cat-9039.html,Manfinity RSRT Men's Plus Size Palm Tree Print Short Sleeve Shirt And Shorts Two Piece Set,Multicolor,19.79,Men Plus Size Shirt Co-ords,"Color: Multicolor
Style: Boho
Pattern Type: Tropical
Details: Drawstring
Details: Pocket
Details: Button Front
Top Type: Blouse
Bottom Type: Shorts
Neckline: Collar
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",0,0
https://us.shein.com/Manfinity-Mode-Men-Houndstooth-Blazer-Suit-Pants-p-22143482-cat-2484.html,Manfinity Mode Men Houndstooth Blazer & Suit Pants,Blue and White,33.04,Men Suits,"Color: Blue and White
Style: Work
Pattern Type: Houndstooth
Details: Button
Details: Pocket
Details: Split
Sleeve Length: Long Sleeve
Fit Type: Regular Fit
Top Type: Blazer
Length: Regular
Bottom Type: Pants
Temperature: Late Fall (10-17℃/50-63℉)
Neckline: Lapel
Sleeve Type: Regular Sleeve
Fabric: Slight Stretch
Care Instructions: Hand wash or professional dry clean
Sheer: No
",100,4.9
https://us.shein.com/Manfinity-LEGND-Loose-Fitting-Men-s-Letter-Patch-Detail-Flap-Pocket-Drawstring-Waist-Cargo-Shorts-p-15727901-cat-1976.html,Manfinity LEGND Loose-Fitting Men's Letter Patch Detail Flap Pocket Drawstring Waist Cargo Shorts,Light Grey,9.45,Men Shorts,"Color: Light Grey
Style: Street
Pattern Type: Letter
Details: Drawstring
Details: Patched
Details: Pocket
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Bermuda shorts
Fit Type: Loose
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.9
https://us.shein.com/Men-Plus-Letter-Graphic-Tee-p-25311411-cat-6311.html,Men's Plus Size Letter Printed Short Sleeve T-Shirt,Black,7.17,Men Plus Size T-Shirts,"Color: Black
Style: Casual
Pattern Type: Slogan
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Hand wash,do not dry clean
Sheer: No
",100,4.95
https://us.shein.com/Manfinity-Men-Striped-Print-Drawstring-Waist-Swim-Trunks-p-10549115-cat-2025.html,Manfinity Men Striped Print Drawstring Waist Swim Trunks,Multicolor,9.89,Men Beach Shorts,"Color: Multicolor
Style: Boho
Pattern Type: Striped
Details: Drawstring
Details: Pocket
Type: Bottoms
Bottom Type: Shorts
Fabric: Non-Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Body: Lined
Lining: 100% Polyester
",1000,4.93
https://us.shein.com/Manfinity-RSRT-Men-s-Floral-Print-Plus-Size-Shirt-And-Drawstring-Waist-Shorts-Set-p-26762639-cat-9039.html,Manfinity RSRT Men's Floral Print Plus Size Shirt And Drawstring Waist Shorts Set,Pink,19.09,Men Plus Size Shirt Co-ords,"Color: Pink
Style: Boho
Pattern Type: Floral
Pattern Type: Tropical
Pattern Type: Random Print
Neckline: Collar
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Button Front
Bottom Type: Shorts
Fit Type: Regular Fit
Fabric: Non-Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",15,4.47
https://us.shein.com/Manfinity-Homme-Men-s-Hooded-Sweatshirt-With-Letter-Print-And-Drawstring-p-26603240-cat-8872.html,Manfinity Homme Men's Hooded Sweatshirt With Letter Print And Drawstring,Baby Blue,10.28,Men Hoodies,"Color: Baby Blue
Style: Casual
Type: Pullovers
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Hooded
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
",500,4.93
https://us.shein.com/Manfinity-Mode-Men-s-Peak-Lapel-Double-Breasted-Suit-Jacket-And-Pants-Set-p-27700924-cat-2484.html,Manfinity Mode Men's Single-Breasted Long Sleeve Suit Jacket And Pants Set,Navy Blue,34.47,Men Suits,"Color: Navy Blue
Style: Work
Style: Party
Pattern Type: Colorblock
Details: Button
Details: Pocket
Fit Type: Regular Fit
Top Type: Blazer
Bottom Type: Pants
Neckline: Shawl Collar
Sleeve Type: Regular Sleeve
Fabric: Non-Stretch
Care Instructions: Machine wash, do not dry clean
Sheer: No
",100,4.78
https://us.shein.com/Manfinity-Hypemode-Men-Zip-Detail-Drawstring-Flannelette-Hoodie-p-24386426-cat-8872.html,Manfinity Hypemode Men Zip Detail Drawstring Flannelette Hoodie,Khaki,14.29,Men Hoodies,"Color: Khaki
Style: Casual
Type: Half Placket
Pattern Type: Letter
Details: Drawstring
Details: Embroidery
Details: Zipper
Neckline: Hooded
Sleeve Length: Long Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Flannelette
Composition: 100% Polyester
Care Instructions: Hand wash,do not dry clean
Temperature: Winter (<10℃/50℉)
Body: Unlined
Lined For Added Warmth: No
Sheer: No
",53,4.74
https://us.shein.com/Manfinity-Hypemode-Men-Solid-Ribbed-Knit-Polo-Shirt-p-23793974-cat-1981.html,Manfinity Hypemode Men Solid Ribbed Knit Polo Shirt,Black,12.15,Men Polo Shirts,"Color: Black
Style: Casual
Pattern Type: Plain
Neckline: Collar
Details: Rib-Knit
Sleeve Length: Long Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Medium Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.87
https://us.shein.com/Manfinity-Men-Letter-Graphic-Tee-p-10170794-cat-1980.html,Manfinity Men Letter Graphic Tee,Burgundy,3.66,Men T-Shirts,"Color: Burgundy
Style: Casual
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Men-s-Plus-Size-Short-Sleeve-Shirt-p-25081790-cat-6309.html,Manfinity Men's Plus Size Short Sleeve Shirt,Blue,14.09,Men Plus Size Shirts,"Color: Blue
Style: Casual
Pattern Type: Plain
Details: Button Front
Type: Shirt
Neckline: Shirt Collar
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Placket: Single Breasted
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",39,4.79
https://us.shein.com/Manfinity-EMRG-Men-Figure-Graphic-Tee-p-3420772-cat-1980.html,Manfinity EMRG Men Figure Graphic Tee,Black,6.43,Men T-Shirts,"Color: Black
Style: Street
Pattern Type: Figure
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Men-Plus-Floral-Japanese-Letter-Graphic-Tee-p-22236294-cat-6311.html,Manfinity Men Plus Floral & Japanese Letter Graphic Tee,Baby Pink,9.99,Men Plus Size T-Shirts,"Color: Baby Pink
Style: Casual
Pattern Type: Floral
Pattern Type: Letter
Neckline: Round Neck
Sleeve Length: Short Sleeve
Sleeve Type: Drop Shoulder
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Sheer: No
",92,4.74
https://us.shein.com/Manfinity-Homme-Men-Solid-Button-Up-Shirt-p-10161217-cat-1979.html,Manfinity Homme Men Solid Button Up Shirt,Khaki,8.85,Men Shirts,"Color: Khaki
Style: Casual
Pattern Type: Plain
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 95% Polyester
Composition: 5% Elastane
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,5
https://us.shein.com/Manfinity-Homme-Men-s-Casual-Printed-Polo-Shirt-With-Contrast-Color-p-26521026-cat-1981.html,Manfinity Homme Men's Casual Printed Polo Shirt With Contrast Color,Dark Grey,9.99,Men Polo Shirts,"Color: Dark Grey
Style: Casual
Pattern Type: Animal
Neckline: Polo
Details: Button
Details: Button Front
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Hand wash,do not dry clean
Body: Unlined
Sheer: No
",1000,4.98
https://us.shein.com/Manfinity-EMRG-Men-Car-Letter-Graphic-Tee-Drawstring-Waist-Shorts-p-22330706-cat-1975.html,Manfinity EMRG Men Car & Letter Graphic Tee & Drawstring Waist Shorts,Purple,16.79,Men T-Shirt Co-ords,"Color: Purple
Style: Casual
Pattern Type: Car
Pattern Type: Letter
Details: Drawstring
Details: Pocket
Neckline: Round Neck
Top Type: Tee
Bottom Type: Shorts
Sleeve Type: Drop Shoulder
Fit Type: Loose
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",100,4.93
https://us.shein.com/Manfinity-LEGND-Men-s-Plus-Size-Loose-Fit-Camouflage-Printed-Cargo-Pants-With-Flap-Pockets-And-Side-Pockets-p-25193095-cat-6326.html,Manfinity LEGND Men's Plus Size Loose Fit Camouflage Printed Cargo Pants With Flap Pockets And Side Pockets,Multicolor,14.28,Men Plus Size Pants,"Color: Multicolor
Style: Street
Pattern Type: Camo
Details: Drawstring
Details: Pocket
Type: Cargo Pants
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Cropped
Fit Type: Loose
Fabric: Slight Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: No
Sheer: No
",23,4.96
https://us.shein.com/Manfinity-Homme-Men-Color-Block-Polo-Shirt-p-20550080-cat-1981.html,Manfinity Homme Men Color Block Polo Shirt,Black,7.24,Men Polo Shirts,"Color: Black
Style: Casual
Pattern Type: Colorblock
Neckline: Polo
Details: Button
Sleeve Length: Short Sleeve
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Slight Stretch
Material: Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Body: Unlined
Sheer: No
",1000,4.92
https://us.shein.com/Manfinity-RSRT-Men-Paisley-Scarf-Print-Drawstring-Waist-Shorts-p-23512137-cat-1976.html,Manfinity RSRT Men Paisley Scarf Print Drawstring Waist Shorts,Red and White,11.29,Men Shorts,"Color: Red and White
Style: Boho
Pattern Type: Paisley
Pattern Type: Scarf Print
Details: Drawstring
Details: Pocket
Type: Straight Leg
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Short
Fit Type: Loose
Fabric: Non-Stretch
Material: Woven Fabric
Composition: 100% Polyester
Care Instructions: Machine wash, do not dry clean,wash with the soft detergent
Sheer: No
Lining: 100% Polyester
",100,4.83
https://us.shein.com/Manfinity-Hypemode-Loose-Fit-Men-s-Sweatpants-With-Slant-Pockets-And-Drawstring-Waist-p-8791332-cat-2988.html,Manfinity Hypemode Loose-Fit Men's Sweatpants With Slant Pockets And Drawstring Waist,Black,13.59,Men Sweatpants,"Color: Black
Pattern Type: Plain
Details: Pocket
Type: Jogger
Details: Drawstring
Closure Type: Drawstring Waist
Waist Line: Natural
Length: Long
Fit Type: Loose
Fabric: Slight Stretch
Material: Knitted Fabric
Composition: 100% Polyester
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Body: Unlined
Sheer: No
",1000,5
https://us.shein.com/Manfinity-RSRT-Men-Random-Tropical-Print-Shirt-p-7716887-cat-1979.html,Manfinity RSRT Men Random Tropical Print Shirt,Multicolor,8.75,Men Shirts,"Color: Multicolor
Style: Boho
Pattern Type: Tropical
Pattern Type: Random Print
Type: Shirt
Neckline: Collar
Sleeve Length: Short Sleeve
Details: Button Front
Sleeve Type: Regular Sleeve
Length: Regular
Fit Type: Regular Fit
Fabric: Non-Stretch
Material: Fabric
Composition: 100% Viscose
Care Instructions: Machine wash or professional dry clean
Sheer: No
",1000,4.89
https://us.shein.com/Manfinity-Homme-Men-Floral-Letter-Graphic-Shirt-Drawstring-Waist-Shorts-Without-Tee-p-19004027-cat-9037.html,Manfinity Homme Men Floral & Letter Graphic Shirt & Drawstring Waist Shorts Without Tee,Burgundy,18.99,Men Shirt Co-ords,"Color: Burgundy
Style: Casual
Pattern Type: Floral
Pattern Type: Letter
Neckline: Baseball Collar
Sleeve Type: Regular Sleeve
Details: Drawstring
Details: Pocket
Details: Button Front
Bottom Type: Shorts
Fit Type: Regular Fit
Number of Pieces: 2 Piece Set
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Sheer: No
",500,4.94
https://us.shein.com/Manfinity-Men-Plus-Letter-Graphic-Contrast-Trim-Tee-Drawstring-Waist-Shorts-p-19091432-cat-6317.html,Manfinity Men Plus Letter Graphic Contrast Trim Tee & Drawstring Waist Shorts,Red,17.66,Men Plus Size T-Shirt Co-ords,"Color: Red
Style: Casual
Pattern Type: Letter
Pattern Type: Striped
Details: Drawstring
Top Type: Tee
Bottom Type: Track Shorts
Neckline: Round Neck
Sleeve Type: Regular Sleeve
Fit Type: Regular Fit
Fabric: Slight Stretch
Care Instructions: Machine wash or professional dry clean
Temperature: Spring/Fall (18-25℃/63-77℉)
Sheer: No
",100,4.92
